item_0,item_1,item_2,item_3,item_4,item_5,item_6,time_cost
"[2, 256, 304, 200]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009396076202392578
"[1, 128, 200, 320]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010454654693603516
"[1, 256, 100, 152]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002727508544921875
"[4, 128, 112, 112]","[256, 128, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0003886222839355469
"[2, 256, 7, 10]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003037452697753906
"[2, 512, 152, 100]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006158351898193359
"[1, 256, 13, 20]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034301280975341797
"[2, 256, 25, 38]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034596920013427734
"[2, 256, 336, 200]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009527206420898438
"[1, 256, 101, 96]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033669471740722656
"[1, 256, 50, 74]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034186840057373047
"[2, 256, 50, 78]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003457307815551758
"[1, 256, 100, 136]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00029158592224121094
"[1, 256, 200, 320]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006654262542724609
"[2, 256, 50, 76]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.000301361083984375
"[1, 256, 12, 21]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034317970275878906
"[1, 256, 50, 80]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.00029850006103515625
"[4, 128, 28, 28]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.000629425048828125
"[2, 256, 34, 25]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033838748931884766
"[1, 256, 10, 7]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00030159950256347656
"[1, 192, 32, 48]","[192, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[192],0.00021147727966308594
"[2, 256, 7, 11]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033915042877197266
"[1, 256, 48, 84]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003444194793701172
"[2, 256, 21, 13]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003490447998046875
"[1, 256, 152, 100]","[576, 256, 1, 1]",[576],"[1, 1]","[0, 0]","[1, 1]",[1],0.0010960102081298828
"[1, 3, 699, 608]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002617835998535156
"[2, 256, 13, 20]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003056526184082031
"[1, 256, 68, 50]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007760524749755859
"[1, 256, 6, 11]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009360551834106445
"[4, 24, 56, 56]","[24, 1, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[24],0.00020384788513183594
"[1, 128, 82, 80]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010457038879394531
"[1, 256, 10, 7]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009009122848510742
"[2, 3, 800, 1248]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002677440643310547
"[1, 1024, 76, 50]","[256, 1024, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0018286705017089844
"[2, 256, 13, 19]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034058094024658203
"[4, 192, 56, 56]","[128, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003714561462402344
"[1, 256, 11, 6]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003365755081176758
"[4, 672, 1, 1]","[28, 672, 1, 1]",[28],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004131793975830078
"[4, 512, 28, 28]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003166675567626953
"[2, 256, 152, 100]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00034999847412109375
"[1, 128, 138, 120]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010461807250976562
"[1, 960, 7, 13]","[320, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0019311904907226562
"[2, 3, 800, 1088]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0002696514129638672
"[2, 256, 19, 13]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003001689910888672
"[1, 256, 40, 40]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003364086151123047
"[1, 960, 8, 12]","[160, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0011353492736816406
"[4, 64, 14, 14]","[384, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003681182861328125
"[1, 32, 160, 208]","[16, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.000331878662109375
"[1, 256, 7, 10]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00032329559326171875
"[1, 960, 7, 13]","[960, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[960],0.0003104209899902344
"[1, 96, 20, 26]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.00038361549377441406
"[1, 1024, 48, 60]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016851425170898438
"[2, 32, 256, 256]","[32, 32, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002722740173339844
"[2, 256, 13, 17]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003437042236328125
"[1, 1024, 48, 60]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011358499526977539
"[1, 128, 100, 148]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.001064300537109375
"[4, 320, 14, 14]","[128, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004706382751464844
"[4, 512, 7, 7]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.013226747512817383
"[1, 96, 32, 48]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0008108615875244141
"[16, 64, 128, 128]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0005307197570800781
"[1, 1024, 52, 50]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00321197509765625
"[4, 232, 7, 7]","[232, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[232],0.0002961158752441406
"[1, 256, 50, 76]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003211498260498047
"[1, 128, 69, 60]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006186962127685547
"[1, 256, 1, 1]","[324, 256, 3, 3]",[324],"[1, 1]","[1, 1]","[1, 1]",[1],0.0045168399810791016
"[2, 1024, 64, 64]","[2048, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.011456966400146484
"[1, 1024, 50, 80]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0030927658081054688
"[1, 258, 76, 50]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003442525863647461
"[1, 64, 16, 24]","[384, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003800392150878906
"[1, 128, 235, 176]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.001077413558959961
"[1, 64, 200, 296]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022840499877929688
"[32, 256, 75, 17]","[768, 256, 1, 1]",[768],"[1, 1]","[0, 0]","[1, 1]",[1],0.0015201568603515625
"[1, 256, 25, 38]","[36, 256, 3, 3]",[36],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007877349853515625
"[2, 512, 100, 140]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0030584335327148438
"[32, 512, 2, 27]","[512, 512, 2, 2]",[512],"[1, 1]","[0, 0]","[1, 1]",[1],0.006461381912231445
"[1, 160, 10, 13]","[960, 160, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0012216567993164062
"[2, 256, 25, 38]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003415346145629883
"[1, 256, 163, 160]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009765625
"[1, 512, 84, 97]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00061798095703125
"[2, 1024, 32, 32]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0030558109283447266
"[1, 256, 25, 38]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033729076385498047
"[1, 256, 120, 137]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004265308380126953
"[8, 2048, 8, 6]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0059125423431396484
"[16, 256, 32, 32]","[128, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0023152828216552734
"[1, 128, 60, 69]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006120204925537109
"[4, 96, 28, 28]","[192, 96, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0011866092681884766
"[32, 64, 300, 17]","[384, 64, 1, 1]",[384],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004410743713378906
"[1, 64, 176, 181]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00043582916259765625
"[1, 258, 100, 152]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003415822982788086
"[1, 256, 138, 120]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009741783142089844
"[4, 320, 7, 7]","[1280, 320, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.002465486526489258
"[1, 64, 138, 120]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00042748451232910156
"[1, 512, 136, 100]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.003060579299926758
"[2, 128, 128, 128]","[64, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002655982971191406
"[2, 128, 168, 100]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010612010955810547
"[1, 96, 24, 26]","[255, 96, 1, 1]",[255],"[1, 1]","[0, 0]","[1, 1]",[1],0.00040268898010253906
"[2, 256, 13, 19]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034360885620117188
"[1, 384, 24, 26]","[384, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[384],0.0002620220184326172
"[1, 128, 168, 96]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005812644958496094
"[1, 256, 304, 200]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003981590270996094
"[2, 512, 100, 156]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005881786346435547
"[4, 32, 28, 28]","[192, 32, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002429485321044922
"[2, 1024, 50, 68]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011390447616577148
"[1, 64, 208, 200]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.00043320655822753906
"[18, 256, 28, 28]","[80, 256, 1, 1]",[80],"[1, 1]","[0, 0]","[1, 1]",[1],0.00042319297790527344
"[1, 960, 8, 12]","[320, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0019366741180419922
"[2, 512, 100, 152]","[128, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006091594696044922
"[1, 128, 100, 152]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005908012390136719
"[1, 512, 10, 10]","[24, 512, 3, 3]",[24],"[1, 1]","[1, 1]","[1, 1]",[1],0.0009799003601074219
"[1, 128, 96, 120]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005817413330078125
"[1, 256, 208, 200]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.000301361083984375
"[32, 128, 16, 12]","[32, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002636909484863281
"[1, 256, 100, 152]","[576, 256, 1, 1]",[576],"[1, 1]","[0, 0]","[1, 1]",[1],0.0011184215545654297
"[1, 256, 42, 24]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.0002982616424560547
"[2, 128, 100, 168]","[128, 128, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0010528564453125
"[1, 1024, 30, 35]","[512, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.003092050552368164
"[32, 64, 32, 24]","[128, 64, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0007879734039306641
"[1, 256, 19, 13]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034804344177246094
"[1, 144, 40, 52]","[32, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00028967857360839844
"[1, 128, 192, 336]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010449886322021484
"[4, 4, 1, 1]","[96, 4, 1, 1]",[96],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002715587615966797
"[2, 128, 100, 168]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005807876586914062
"[1, 64, 200, 320]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004286766052246094
"[2, 256, 128, 128]","[128, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00038743019104003906
"[1, 256, 152, 100]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033888816833496094
"[1, 128, 96, 168]","[512, 128, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005915164947509766
"[2, 256, 13, 18]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.000308990478515625
"[1, 256, 50, 74]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003444671630859375
"[2, 256, 17, 13]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00034737586975097656
"[1, 96, 24, 26]","[192, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011723041534423828
"[48, 512, 28, 28]","[256, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001154184341430664
"[1, 256, 50, 80]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016980171203613281
"[4, 2048, 7, 7]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005902767181396484
"[1, 512, 42, 49]","[512, 512, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.013149023056030273
"[32, 32, 32, 24]","[32, 32, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0005156993865966797
"[4, 672, 17, 17]","[672, 1, 5, 5]",[False],"[2, 2]","[0, 0]","[1, 1]",[672],0.0008182525634765625
"[1, 1024, 52, 50]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0016820430755615234
"[2, 256, 200, 272]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003135204315185547
"[2, 1024, 8, 8]","[1024, 1024, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.06766271591186523
"[1, 256, 10, 7]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003843069076538086
"[4, 192, 14, 14]","[192, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0004930496215820312
"[1, 256, 100, 112]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.003404378890991211
"[1, 256, 50, 68]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00041604042053222656
"[1, 64, 20, 26]","[384, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003485679626464844
"[4, 256, 28, 28]","[80, 256, 1, 1]",[80],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003848075866699219
"[1, 256, 200, 296]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034682750701904297
"[1, 256, 41, 40]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001745462417602539
"[1, 256, 76, 50]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0033729076385498047
"[1, 192, 40, 52]","[192, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[192],0.00022339820861816406
"[4, 960, 7, 7]","[160, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0011470317840576172
"[1, 64, 192, 336]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003104209899902344
"[1, 576, 24, 26]","[96, 576, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005195140838623047
"[48, 256, 14, 14]","[1024, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001789093017578125
"[1, 256, 76, 50]","[256, 256, 1, 1]",[256],"[1, 1]","[0, 0]","[1, 1]",[1],0.0006384849548339844
"[1, 256, 50, 74]","[3, 256, 1, 1]",[3],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002536773681640625
"[2, 1024, 50, 84]","[256, 1024, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.001692056655883789
"[1, 256, 82, 80]","[256, 256, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0033740997314453125
"[1, 256, 51, 48]","[256, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034093856811523438
"[4, 384, 14, 14]","[384, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[384],0.0003261566162109375
"[1, 64, 200, 304]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00021719932556152344
"[2, 2048, 128, 128]","[512, 2048, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.06700611114501953
"[2, 256, 136, 100]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0008475780487060547
"[1, 512, 82, 80]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0032444000244140625
"[1, 258, 152, 100]","[256, 258, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.003507375717163086
"[1, 128, 200, 272]","[128, 128, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0010998249053955078
"[1, 96, 48, 52]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007257461547851562
"[1, 256, 163, 160]","[64, 256, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003173351287841797
"[1, 256, 152, 100]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00029397010803222656
"[2, 2048, 2, 2]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0060656070709228516
"[1, 256, 25, 38]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.003548860549926758
"[2, 256, 76, 50]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.0003571510314941406
"[2, 512, 128, 128]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.013276100158691406
"[2, 3, 1088, 800]","[64, 3, 7, 7]",[False],"[2, 2]","[3, 3]","[1, 1]",[1],0.0003714561462402344
"[1, 256, 152, 100]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034339427947998047
"[4, 416, 14, 14]","[128, 416, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005567073822021484
"[2, 64, 200, 304]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002307891845703125
"[1, 512, 34, 25]","[512, 512, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.012673139572143555
"[1, 960, 12, 13]","[160, 960, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0012269020080566406
"[1, 3, 384, 416]","[32, 3, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.0002117156982421875
"[1, 1024, 84, 48]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011524438858032227
"[1, 256, 5, 5]","[24, 256, 3, 3]",[24],"[1, 1]","[1, 1]","[1, 1]",[1],0.0006148815155029297
"[2, 256, 11, 7]","[4, 256, 3, 3]",[4],"[1, 1]","[1, 1]","[1, 1]",[1],0.00035452842712402344
"[8, 1024, 16, 12]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011381149291992188
"[1, 256, 68, 50]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.009016990661621094
"[2, 256, 14, 14]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.003498554229736328
"[1, 384, 14, 26]","[96, 384, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00043511390686035156
"[1, 256, 50, 80]","[256, 256, 3, 3]",[256],"[1, 1]","[1, 1]","[1, 1]",[1],0.0034279823303222656
"[1, 144, 80, 104]","[24, 144, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00024247169494628906
"[32, 64, 64, 48]","[256, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0003066062927246094
"[1, 96, 20, 26]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007200241088867188
"[4, 64, 56, 56]","[64, 64, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0004410743713378906
"[4, 3, 224, 224]","[48, 3, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.00020742416381835938
"[1, 512, 18, 15]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00663304328918457
"[2, 256, 25, 39]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.000316619873046875
"[1, 512, 38, 25]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005738258361816406
"[32, 32, 64, 48]","[64, 32, 3, 3]",[False],"[2, 2]","[1, 1]","[1, 1]",[1],0.00040268898010253906
"[1, 512, 60, 69]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0031838417053222656
"[2, 256, 168, 100]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00030684471130371094
"[1, 256, 25, 38]","[1, 256, 3, 3]",[1],"[1, 1]","[1, 1]","[1, 1]",[1],0.00028061866760253906
"[1, 256, 25, 37]","[12, 256, 1, 1]",[12],"[1, 1]","[0, 0]","[1, 1]",[1],0.0002739429473876953
"[2, 256, 38, 25]","[256, 256, 3, 3]",[256],"[2, 2]","[1, 1]","[1, 1]",[1],0.0034401416778564453
"[4, 352, 14, 14]","[128, 352, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.0005092620849609375
"[1, 2048, 42, 24]","[512, 2048, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.005741596221923828
"[1, 512, 21, 20]","[2048, 512, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00577545166015625
"[4, 256, 80, 80]","[64, 256, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0011751651763916016
"[1, 256, 235, 176]","[512, 256, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0009784698486328125
"[4, 16, 112, 112]","[96, 16, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00022268295288085938
"[2, 512, 128, 128]","[512, 1, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[512],0.00028514862060546875
"[2, 1024, 50, 76]","[2048, 1024, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.011197566986083984
"[1, 64, 200, 224]","[64, 64, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00024080276489257812
"[1, 512, 84, 97]","[1024, 512, 1, 1]",[False],"[2, 2]","[0, 0]","[1, 1]",[1],0.0031075477600097656
"[1, 192, 8, 12]","[96, 192, 1, 1]",[False],"[1, 1]","[0, 0]","[1, 1]",[1],0.00032258033752441406
"[1, 96, 12, 13]","[96, 96, 3, 3]",[False],"[1, 1]","[1, 1]","[1, 1]",[1],0.0007059574127197266
"[1, 256, 25, 38]","[720, 256, 3, 3]",[720],"[1, 1]","[1, 1]","[1, 1]",[1],0.00894927978515625
